number,value,datetime_start,datetime_complete,duration,params_Q10,params_SPAN,params_TDWI,params_TSUM1,params_TSUM2,state
742,3050.378481243216,2024-03-04 11:45:13.246070,2024-03-04 11:45:13.283698,0 days 00:00:00.037628,2.111257789498644,31.837641143643655,0.5163700373029007,786.6423460643172,1503.890793551758,COMPLETE
743,213.24185426831164,2024-03-04 11:45:13.464699,2024-03-04 11:45:13.501728,0 days 00:00:00.037029,1.973627862798096,33.17677307223606,0.509775065368937,527.4691197836555,1324.7017447059156,COMPLETE
744,93.77902549154211,2024-03-04 11:45:13.683653,2024-03-04 11:45:13.720875,0 days 00:00:00.037222,2.0292013676185627,35.49735501331018,0.4222031239680941,523.0699723578559,1489.0849068594969,COMPLETE
745,1125.8294451319705,2024-03-04 11:45:13.905629,2024-03-04 11:45:13.956734,0 days 00:00:00.051105,2.089817402030909,32.04765013090283,0.5268420971640754,623.5643923006328,1348.5804439362093,COMPLETE
746,19.97055249045749,2024-03-04 11:45:14.154169,2024-03-04 11:45:14.191697,0 days 00:00:00.037528,2.149971871036642,33.7294812425504,0.5126595359203703,534.4256606486658,1338.3775118950912,COMPLETE
747,183.93542365515248,2024-03-04 11:45:14.375570,2024-03-04 11:45:14.412993,0 days 00:00:00.037423,2.0739604244147904,33.80992307684089,0.5134991632566578,542.35467778325,1229.649433192017,COMPLETE
748,2376.1175771059407,2024-03-04 11:45:14.592610,2024-03-04 11:45:14.629901,0 days 00:00:00.037291,2.054318550549132,33.6602160777655,0.5936122686769371,733.786469211549,1337.7614537885943,COMPLETE
749,48.90770540188473,2024-03-04 11:45:14.808704,2024-03-04 11:45:14.845874,0 days 00:00:00.037170,2.1841553304828927,29.499655446003477,0.579599233800341,534.8809718884075,1331.3308574570274,COMPLETE
750,2736.9491344113753,2024-03-04 11:45:15.029309,2024-03-04 11:45:15.067434,0 days 00:00:00.038125,2.1580875795292207,33.896467889742134,0.5207431423713657,775.4512762269459,1341.2960367730739,COMPLETE
751,209.36077982608936,2024-03-04 11:45:15.253064,2024-03-04 11:45:15.295324,0 days 00:00:00.042260,2.178850311766688,33.55039077420113,0.5101278997321047,549.5893871797538,1350.2818202407313,COMPLETE
752,27.434427683988165,2024-03-04 11:45:15.499261,2024-03-04 11:45:15.538727,0 days 00:00:00.039466,2.197174809592968,34.21844205982037,0.5206064439089959,533.6067388813326,1325.306531527061,COMPLETE
753,518.5838598889301,2024-03-04 11:45:15.735961,2024-03-04 11:45:15.776046,0 days 00:00:00.040085,2.1628480737743914,33.61303847083061,0.4984948036333933,540.0486589538572,1599.8839264398237,COMPLETE
754,2649.7698213402996,2024-03-04 11:45:15.975501,2024-03-04 11:45:16.015894,0 days 00:00:00.040393,2.1471326074212445,33.94476162659596,0.49521912171468446,767.9643761298455,1356.3740398819323,COMPLETE
755,69.19226250713326,2024-03-04 11:45:16.210208,2024-03-04 11:45:16.249157,0 days 00:00:00.038949,2.099798125005205,33.40890983405384,0.5024490298391561,512.552717107054,1517.195526896442,COMPLETE
756,162.25366013525397,2024-03-04 11:45:16.447133,2024-03-04 11:45:16.485705,0 days 00:00:00.038572,2.0666698199471,33.7781760044433,0.5055926429464921,525.1819560724053,1340.2527888944305,COMPLETE
757,94.35293472500321,2024-03-04 11:45:16.692655,2024-03-04 11:45:16.734781,0 days 00:00:00.042126,2.134064250577916,34.347367691399434,0.5150196627845635,530.7366305037002,1317.1592707719649,COMPLETE
758,217.42920705470917,2024-03-04 11:45:16.933448,2024-03-04 11:45:16.970659,0 days 00:00:00.037211,2.0912988068588634,28.7126302050757,0.5019737510183423,568.3835389497847,1332.7283431202366,COMPLETE
759,221.85401952849998,2024-03-04 11:45:17.157095,2024-03-04 11:45:17.196095,0 days 00:00:00.039000,2.1530349687851955,34.95244567208342,0.5895082580789696,503.94232961134355,1344.5765768587864,COMPLETE
760,235.36098232928944,2024-03-04 11:45:17.391872,2024-03-04 11:45:17.436984,0 days 00:00:00.045112,2.0764899361329783,33.247778484848794,0.5068214650593381,518.6224187124407,1591.4030716542804,COMPLETE
761,1234.7609295979296,2024-03-04 11:45:17.640240,2024-03-04 11:45:17.681767,0 days 00:00:00.041527,2.1905464747857195,36.538949696846004,0.5137850040162592,625.7180412027283,1361.1921267755463,COMPLETE
762,112.92185545626724,2024-03-04 11:45:17.873441,2024-03-04 11:45:17.913480,0 days 00:00:00.040039,2.163694936316243,35.2359525427636,0.562798362798586,545.1950645499438,1275.6786204562418,COMPLETE
763,1315.9330931582278,2024-03-04 11:45:18.101279,2024-03-04 11:45:18.140457,0 days 00:00:00.039178,2.121062776928859,35.75694526223099,0.4848547429839583,647.9714438599823,1324.947199366296,COMPLETE
764,785.888372176809,2024-03-04 11:45:18.326942,2024-03-04 11:45:18.365638,0 days 00:00:00.038696,2.1770027709093958,33.15029172708305,0.5830326695556832,556.9382151069519,1533.0786000504538,COMPLETE
765,80.67916266163365,2024-03-04 11:45:18.557089,2024-03-04 11:45:18.595967,0 days 00:00:00.038878,2.0161926063694176,28.360952721392096,0.4108649049092491,563.5839923863178,1434.2214439610368,COMPLETE
766,258.6392346809068,2024-03-04 11:45:18.775289,2024-03-04 11:45:18.812716,0 days 00:00:00.037427,2.194021177212089,33.50280116242681,0.48806511792358237,537.953143241325,1239.7503813261205,COMPLETE
767,1090.627673235353,2024-03-04 11:45:18.999684,2024-03-04 11:45:19.037400,0 days 00:00:00.037716,1.9891477569114009,34.0236518247036,0.5684717982526539,613.1266904292996,1349.1222241341252,COMPLETE
768,2307.788711243206,2024-03-04 11:45:19.220762,2024-03-04 11:45:19.260197,0 days 00:00:00.039435,2.0824141533963374,36.76019014075954,0.5929524269890666,694.9354474475289,1503.0034479153096,COMPLETE
769,451.393568908112,2024-03-04 11:45:19.461954,2024-03-04 11:45:19.504412,0 days 00:00:00.042458,1.9794446834463246,34.720589167051855,0.5846932582887993,532.4375566521383,1537.7016524302712,COMPLETE
770,1950.855393641962,2024-03-04 11:45:19.698469,2024-03-04 11:45:19.736277,0 days 00:00:00.037808,1.9985070480460763,33.409159762796016,0.49170470699265256,710.9347885636165,1332.924499936257,COMPLETE
771,27.55423496442328,2024-03-04 11:45:19.919408,2024-03-04 11:45:19.957146,0 days 00:00:00.037738,2.1679272680627806,36.402293294418804,0.5748623125008574,524.8482997586935,1341.8227674730178,COMPLETE
772,216.6143243126126,2024-03-04 11:45:20.154711,2024-03-04 11:45:20.192672,0 days 00:00:00.037961,2.102981916252275,33.04170175697716,0.5995580449093247,539.6335025953321,1354.4039782428717,COMPLETE
773,1701.419011010303,2024-03-04 11:45:20.377357,2024-03-04 11:45:20.415269,0 days 00:00:00.037912,2.1395854015452116,33.6885556035902,0.5652026997707535,662.8467242222711,1365.7608937700643,COMPLETE
774,649.2221633211285,2024-03-04 11:45:20.609336,2024-03-04 11:45:20.647714,0 days 00:00:00.038378,2.0595541308719074,35.90872573442614,0.5224896279310818,586.5380664048945,1309.3792858886482,COMPLETE
775,79.47449873521836,2024-03-04 11:45:20.832620,2024-03-04 11:45:20.871150,0 days 00:00:00.038530,1.9677832623582356,30.828583694913366,0.5194582794991034,519.8991402920444,1531.7238394744077,COMPLETE
776,16.35773940569976,2024-03-04 11:45:21.086279,2024-03-04 11:45:21.132935,0 days 00:00:00.046656,2.0695142655484156,33.296656295917536,0.5876598350177148,528.8619850542407,1330.0126675448735,COMPLETE
777,201.67839700054995,2024-03-04 11:45:21.320843,2024-03-04 11:45:21.360102,0 days 00:00:00.039259,2.069840513773632,33.35818490209068,0.5874490645456278,514.8255682515841,1319.6881856219431,COMPLETE
778,23.831888283153145,2024-03-04 11:45:21.552843,2024-03-04 11:45:21.590652,0 days 00:00:00.037809,2.066984940209941,33.220008758985294,0.5890855071294678,527.3716545192226,1330.7970117853968,COMPLETE
779,16.811700843800537,2024-03-04 11:45:21.785891,2024-03-04 11:45:21.823503,0 days 00:00:00.037612,2.062546880884499,33.4590131455179,0.5949849303317153,529.0882430739538,1323.7126751147493,COMPLETE
780,1912.9867812069688,2024-03-04 11:45:22.009766,2024-03-04 11:45:22.047631,0 days 00:00:00.037865,2.0563888942166493,33.585459228314896,0.5952252768728795,691.8527915864429,1321.0984133489096,COMPLETE
781,270.75478766494007,2024-03-04 11:45:22.232352,2024-03-04 11:45:22.271165,0 days 00:00:00.038813,2.072204657171133,33.78446407320575,0.4599596093813664,551.225973671822,1201.5132735520112,COMPLETE
782,1324.5714662087994,2024-03-04 11:45:22.460644,2024-03-04 11:45:22.498323,0 days 00:00:00.037679,2.08102403205949,33.501393930885754,0.5995178740278336,636.9341215444405,1308.9258174390704,COMPLETE
783,103.81441016577973,2024-03-04 11:45:22.684838,2024-03-04 11:45:22.722619,0 days 00:00:00.037781,2.0638305279783977,29.142934191035152,0.5924747999944384,534.3898745309373,1316.4868037095093,COMPLETE
784,219.68489649714917,2024-03-04 11:45:22.901047,2024-03-04 11:45:22.938849,0 days 00:00:00.037802,2.075217351267996,33.66801576520612,0.594455712584762,544.2453719049826,1327.5787868457205,COMPLETE
785,44.12439784025924,2024-03-04 11:45:23.118383,2024-03-04 11:45:23.157414,0 days 00:00:00.039031,2.0875353505656835,33.37971795967112,0.47508166598319074,521.2418734167953,1476.4485812648047,COMPLETE
786,429.1865688061924,2024-03-04 11:45:23.339090,2024-03-04 11:45:23.378184,0 days 00:00:00.039094,2.046904019962419,29.701356431432345,0.4380576977564512,531.1072829696294,1325.4110951359191,COMPLETE
787,650.5343358398525,2024-03-04 11:45:23.568914,2024-03-04 11:45:23.607487,0 days 00:00:00.038573,2.040083987232224,33.09211589582533,0.4517612615154653,504.8490997514798,1300.6046330294355,COMPLETE
788,2611.617117150568,2024-03-04 11:45:23.792618,2024-03-04 11:45:23.834969,0 days 00:00:00.042351,2.056292144268923,34.46935819801247,0.5961552287299318,733.468391024534,1457.7836687280624,COMPLETE
789,196.72968616417967,2024-03-04 11:45:24.017378,2024-03-04 11:45:24.055522,0 days 00:00:00.038144,2.0797235318457434,33.94422018851557,0.45865914722021717,536.2794301135021,1310.5073949832324,COMPLETE
790,464.24419262491887,2024-03-04 11:45:24.235148,2024-03-04 11:45:24.273580,0 days 00:00:00.038432,2.065805300775634,33.48981901764826,0.5907888034151623,512.2286126499331,1218.562686761243,COMPLETE
791,481.8021862900596,2024-03-04 11:45:24.457687,2024-03-04 11:45:24.495898,0 days 00:00:00.038211,2.0717681535283416,33.263258708269774,0.4005083175081584,524.2008091905903,1335.0343032631997,COMPLETE
792,174.40866837152316,2024-03-04 11:45:24.681910,2024-03-04 11:45:24.721624,0 days 00:00:00.039714,2.032852250476564,35.35041873657941,0.5961671663716445,541.4006572737148,1316.6446271064356,COMPLETE
793,2025.6396151761467,2024-03-04 11:45:24.901179,2024-03-04 11:45:24.939201,0 days 00:00:00.038022,2.087037218162875,32.89913871395696,0.5789834865735181,717.3674646125481,1263.2209865507411,COMPLETE
794,19.030102581115102,2024-03-04 11:45:25.120343,2024-03-04 11:45:25.158648,0 days 00:00:00.038305,1.987634826029853,33.80737996183101,0.5994389976508432,529.2903580192556,1327.139819988164,COMPLETE
795,1107.0665576143142,2024-03-04 11:45:25.342079,2024-03-04 11:45:25.382116,0 days 00:00:00.040037,1.9899665659824115,33.76585015992916,0.45513890333096274,603.1187375504088,1561.568865916781,COMPLETE
796,212.47768418344623,2024-03-04 11:45:25.564783,2024-03-04 11:45:25.602883,0 days 00:00:00.038100,1.9813114888770669,30.289797107639718,0.44007286093944636,577.9861785904382,1336.7710073036515,COMPLETE
797,378.77310854642667,2024-03-04 11:45:25.785380,2024-03-04 11:45:25.823382,0 days 00:00:00.038002,2.004328140590953,34.108305890890726,0.46854591297275844,519.579337688222,1322.8771859421427,COMPLETE
798,2200.8202978998956,2024-03-04 11:45:26.021141,2024-03-04 11:45:26.059510,0 days 00:00:00.038369,1.9856027100434195,34.043054055577144,0.5979567478093288,728.8165626113996,1294.7149999425983,COMPLETE
799,2456.607907182507,2024-03-04 11:45:26.248861,2024-03-04 11:45:26.287712,0 days 00:00:00.038851,1.993177112733946,33.75943401250806,0.598030815658668,746.8709595787615,1329.781576366619,COMPLETE
800,204.27807774223945,2024-03-04 11:45:26.471505,2024-03-04 11:45:26.509665,0 days 00:00:00.038160,2.00906748390389,34.174567085634585,0.4447230357562315,528.5583041805714,1597.4183996082302,COMPLETE
801,149.3781645527186,2024-03-04 11:45:26.696047,2024-03-04 11:45:26.734593,0 days 00:00:00.038546,1.980612525678484,33.60740458833669,0.4697336124255916,536.8182288816594,1336.4743423524649,COMPLETE
802,1220.8549317793966,2024-03-04 11:45:26.920396,2024-03-04 11:45:26.959234,0 days 00:00:00.038838,2.0245153692876734,33.943157284553216,0.5929895716237283,627.7666866637257,1314.4725831233482,COMPLETE
803,237.6855898286852,2024-03-04 11:45:27.144366,2024-03-04 11:45:27.182830,0 days 00:00:00.038464,1.973401517107539,34.85505749508541,0.5603167667922839,547.4627648116909,1347.407065531654,COMPLETE
804,1265.329006108918,2024-03-04 11:45:27.374955,2024-03-04 11:45:27.423147,0 days 00:00:00.048192,1.9953863910894418,36.1914181894124,0.41443565683384964,667.9296164597982,1324.7845334262142,COMPLETE
805,397.71074323429156,2024-03-04 11:45:27.624569,2024-03-04 11:45:27.663438,0 days 00:00:00.038869,2.050242719914554,33.61757643874076,0.5693946687745384,524.1476623382694,1579.8185246111,COMPLETE
806,320.2676664740894,2024-03-04 11:45:27.844569,2024-03-04 11:45:27.882710,0 days 00:00:00.038141,1.9873542556013108,29.895794836776062,0.5557069805526218,517.084366156697,1340.5426797326256,COMPLETE
807,36.73185593086108,2024-03-04 11:45:28.077065,2024-03-04 11:45:28.120932,0 days 00:00:00.043867,1.9753580413310488,35.532988187269055,0.5991884815064781,532.7079282551593,1288.7272379853325,COMPLETE
808,331.5184057182666,2024-03-04 11:45:28.304666,2024-03-04 11:45:28.343846,0 days 00:00:00.039180,1.998955901364687,30.523302189267653,0.4482860210881505,553.2305860813715,1230.343652464802,COMPLETE
809,431.26221452455223,2024-03-04 11:45:28.528525,2024-03-04 11:45:28.567362,0 days 00:00:00.038837,2.0215753848211637,33.87439456590457,0.48722539208962246,509.6294236241399,1330.837464867932,COMPLETE
810,1864.2562773335333,2024-03-04 11:45:28.747832,2024-03-04 11:45:28.786228,0 days 00:00:00.038396,2.1092299243987642,34.338373502753946,0.4412606249621158,674.2520193967999,1552.9298926207362,COMPLETE
811,113.39002837788068,2024-03-04 11:45:28.967793,2024-03-04 11:45:29.007267,0 days 00:00:00.039474,2.0607557427638956,35.0563309477624,0.4341144652104378,540.2180271938935,1349.4324396783015,COMPLETE
812,1856.9640935944046,2024-03-04 11:45:29.196648,2024-03-04 11:45:29.237429,0 days 00:00:00.040781,2.0378961475594446,33.456414105173586,0.5996642950106935,683.2934549945136,1338.950155543098,COMPLETE
813,330.6147895180248,2024-03-04 11:45:29.442046,2024-03-04 11:45:29.485477,0 days 00:00:00.043431,2.0942590855340004,35.677397267084544,0.5001269548755305,527.7662449891188,1241.4152620791128,COMPLETE
814,259.2535822063629,2024-03-04 11:45:29.679404,2024-03-04 11:45:29.720187,0 days 00:00:00.040783,1.9668088020785448,33.50263179509201,0.4814395151167121,500.1284552964986,1486.8793864637803,COMPLETE
815,1376.4372011349565,2024-03-04 11:45:29.904568,2024-03-04 11:45:29.943667,0 days 00:00:00.039099,2.014845877181895,30.662926125968827,0.5719303569640527,619.9476254280643,1497.5219354753265,COMPLETE
816,1669.494910649015,2024-03-04 11:45:30.139463,2024-03-04 11:45:30.183131,0 days 00:00:00.043668,1.9791158095732004,35.24195867854607,0.5648852032957611,677.1415505920668,1303.2423807736466,COMPLETE
817,113.66444122187272,2024-03-04 11:45:30.379002,2024-03-04 11:45:30.420854,0 days 00:00:00.041852,1.9848539033193873,33.750161268530405,0.44581787221434593,563.3522457116712,1321.6527106178569,COMPLETE
818,78.09881105794501,2024-03-04 11:45:30.613357,2024-03-04 11:45:30.653259,0 days 00:00:00.039902,2.125432288294249,33.32191432772909,0.4781189326103065,533.8041815663862,1355.9739770685342,COMPLETE
819,262.8987322360775,2024-03-04 11:45:30.839106,2024-03-04 11:45:30.878355,0 days 00:00:00.039249,2.0058916135456397,33.841082510327894,0.4840758196350862,522.2012169885212,1344.797421388354,COMPLETE
820,112.32653843476767,2024-03-04 11:45:31.063412,2024-03-04 11:45:31.112227,0 days 00:00:00.048815,1.970660109093891,34.49588244894604,0.4500764608448896,543.4047615988932,1333.7301876106908,COMPLETE
821,317.84009823274215,2024-03-04 11:45:31.315264,2024-03-04 11:45:31.356015,0 days 00:00:00.040751,1.991712065903238,33.00740180952463,0.47222328145764836,528.383672888335,1311.0069373493589,COMPLETE
822,2208.9232460721078,2024-03-04 11:45:31.553583,2024-03-04 11:45:31.594596,0 days 00:00:00.041013,2.0512853072022224,34.15932957160213,0.4257326069688351,751.1971865383236,1327.6956819834388,COMPLETE
823,1089.1403035247858,2024-03-04 11:45:31.789487,2024-03-04 11:45:31.829161,0 days 00:00:00.039674,2.0615859719778507,35.957993440872315,0.5612296800074036,635.876183129688,1225.2486469609464,COMPLETE
824,305.61926935428187,2024-03-04 11:45:32.025625,2024-03-04 11:45:32.065063,0 days 00:00:00.039438,2.072915200699319,30.041028989481852,0.5999823695316837,536.0426270623884,1200.7689730189122,COMPLETE
825,1145.8689015461973,2024-03-04 11:45:32.276183,2024-03-04 11:45:32.321315,0 days 00:00:00.045132,2.0436673767317,34.70544677079301,0.5932900555714028,611.3226336979977,1351.6691223964726,COMPLETE
826,1663.4938478785698,2024-03-04 11:45:32.508549,2024-03-04 11:45:32.549414,0 days 00:00:00.040865,2.1143875498488565,33.35032729711749,0.4911977137078079,645.8345248333433,1526.5069645221213,COMPLETE
827,1505.8761258784273,2024-03-04 11:45:32.739230,2024-03-04 11:45:32.778442,0 days 00:00:00.039212,2.0961028971600713,32.61384163079783,0.5676162004586467,656.6639960384255,1320.196741723339,COMPLETE
828,370.00621058295144,2024-03-04 11:45:32.958106,2024-03-04 11:45:32.997635,0 days 00:00:00.039529,1.9612636629079467,35.00048524070105,0.4781994236427984,515.2050219444711,1341.7674757993857,COMPLETE
829,92.4516311397933,2024-03-04 11:45:33.183089,2024-03-04 11:45:33.223153,0 days 00:00:00.040064,1.97825158232438,33.61924190741471,0.5537964582093585,523.2493708041626,1358.2186550144418,COMPLETE
830,2698.6631110427165,2024-03-04 11:45:33.417672,2024-03-04 11:45:33.458049,0 days 00:00:00.040377,2.0865737662998938,35.41647254676332,0.46418970432901124,789.0980570778966,1334.1587910951694,COMPLETE
831,2094.651850728074,2024-03-04 11:45:33.649819,2024-03-04 11:45:33.690813,0 days 00:00:00.040994,2.001195506975301,32.84115049720406,0.5752806637294946,726.9921876793077,1268.018578505782,COMPLETE
832,38.2583217109552,2024-03-04 11:45:33.880872,2024-03-04 11:45:33.920226,0 days 00:00:00.039354,1.970448179749572,33.11195815877203,0.594820218844665,531.2571417417436,1346.8994812564424,COMPLETE
833,32.190515602017086,2024-03-04 11:45:34.108928,2024-03-04 11:45:34.148429,0 days 00:00:00.039501,1.948911830883475,34.016912253460866,0.49707116308153393,547.0845874524052,1316.7719010288845,COMPLETE
834,627.5876962449007,2024-03-04 11:45:34.339988,2024-03-04 11:45:34.379697,0 days 00:00:00.039709,2.0684697519076214,36.26358921505923,0.5892705921542872,571.324303672211,1335.3254925586396,COMPLETE
835,477.6410553212983,2024-03-04 11:45:34.576243,2024-03-04 11:45:34.618031,0 days 00:00:00.041788,1.9882433211601436,33.44278252877299,0.5708201996220789,590.1375398130962,1212.2485786590935,COMPLETE
836,2380.687796704354,2024-03-04 11:45:34.811646,2024-03-04 11:45:34.851284,0 days 00:00:00.039638,2.0309137336883967,33.25700956321155,0.5827024838560545,698.3437028500464,1573.238147690669,COMPLETE
837,1685.450752759131,2024-03-04 11:45:35.039496,2024-03-04 11:45:35.080478,0 days 00:00:00.040982,2.0811502692281265,32.94250435726523,0.5626790270733893,629.4798627086777,1579.7660554390034,COMPLETE
838,202.65049043698116,2024-03-04 11:45:35.265555,2024-03-04 11:45:35.305346,0 days 00:00:00.039791,2.1055741938499026,33.605662560791124,0.5784032174936808,537.995502328461,1363.7091087651163,COMPLETE
839,304.1805867054568,2024-03-04 11:45:35.492791,2024-03-04 11:45:35.532288,0 days 00:00:00.039497,1.9585336952718608,31.45350544188224,0.5582412547802391,517.3757335110378,1325.276723436988,COMPLETE
840,58.25019643464668,2024-03-04 11:45:35.719232,2024-03-04 11:45:35.759004,0 days 00:00:00.039772,2.056030373310508,32.54057218535028,0.5666205266593902,526.714428809805,1341.7589768573066,COMPLETE
841,105.84439053007472,2024-03-04 11:45:35.949140,2024-03-04 11:45:35.988756,0 days 00:00:00.039616,1.979953912740138,33.83845625596467,0.5859279095176366,534.2536770855911,1356.298469073139,COMPLETE
842,589.9954119878603,2024-03-04 11:45:36.180575,2024-03-04 11:45:36.219962,0 days 00:00:00.039387,1.9952381946676245,28.643506788699227,0.4920396480860363,511.0063063942748,1330.7008343948094,COMPLETE
843,210.27491971714036,2024-03-04 11:45:36.416287,2024-03-04 11:45:36.456565,0 days 00:00:00.040278,2.017623050104564,35.139152007259135,0.5733915589261108,521.8734482862669,1279.3153658268423,COMPLETE
844,118.82509001953402,2024-03-04 11:45:36.656680,2024-03-04 11:45:36.696193,0 days 00:00:00.039513,1.966446401374406,33.11844972284069,0.5518336219588915,542.3871648420586,1348.621697319266,COMPLETE
845,59.902245911752935,2024-03-04 11:45:36.886225,2024-03-04 11:45:36.931847,0 days 00:00:00.045622,2.0772746846586263,32.324124745541624,0.408716039667601,551.9698790122819,1370.628395267632,COMPLETE
846,357.72722466840537,2024-03-04 11:45:37.124282,2024-03-04 11:45:37.164289,0 days 00:00:00.040007,2.009497512932508,32.79934014397103,0.4543833515398309,529.7610999828958,1305.293351846612,COMPLETE
847,2710.990658713333,2024-03-04 11:45:37.368014,2024-03-04 11:45:37.411462,0 days 00:00:00.043448,2.0450221971032376,30.000302774236815,0.5916519463058535,781.0953772824734,1336.8035309912375,COMPLETE
848,43.56338684069872,2024-03-04 11:45:37.622558,2024-03-04 11:45:37.664041,0 days 00:00:00.041483,1.9734448697240905,33.304115763642145,0.5690840592034839,538.0263221902109,1322.3669616094999,COMPLETE
849,1411.1893968902768,2024-03-04 11:45:37.852153,2024-03-04 11:45:37.894170,0 days 00:00:00.042017,2.091837410945137,34.38432957786509,0.5643131818145498,603.0737953398649,1562.804932904988,COMPLETE
850,1123.5282398696493,2024-03-04 11:45:38.079870,2024-03-04 11:45:38.123788,0 days 00:00:00.043918,1.9850703088737152,34.617412569273746,0.5803007601090479,593.836280158652,1464.8275891135952,COMPLETE
851,461.5751581694902,2024-03-04 11:45:38.325425,2024-03-04 11:45:38.365118,0 days 00:00:00.039693,2.063770217747175,36.89447320515234,0.5958286722531881,556.0966002015225,1347.2050832368743,COMPLETE
852,2596.1798476343793,2024-03-04 11:45:38.555871,2024-03-04 11:45:38.596829,0 days 00:00:00.040958,2.148588469664088,34.85954184473228,0.5458470500321231,762.4958053552757,1314.9595633038864,COMPLETE
853,361.7674640404547,2024-03-04 11:45:38.796674,2024-03-04 11:45:38.836376,0 days 00:00:00.039702,2.070764515317172,33.49573028784761,0.4302313052934744,525.2791352432939,1340.389426286756,COMPLETE
854,268.550484726528,2024-03-04 11:45:39.018217,2024-03-04 11:45:39.057706,0 days 00:00:00.039489,2.1322736347173015,28.662944351483247,0.5749218270190745,516.9131969195363,1354.2166467918325,COMPLETE
855,770.0277675288988,2024-03-04 11:45:39.251466,2024-03-04 11:45:39.295398,0 days 00:00:00.043932,1.9623002918568888,36.8947813600097,0.5252618212766452,595.2578748182542,1329.8581626453813,COMPLETE
856,85.10937511141734,2024-03-04 11:45:39.500839,2024-03-04 11:45:39.547019,0 days 00:00:00.046180,1.974025130636272,32.993560956875825,0.5117082642216133,531.7139452761411,1433.35660419965,COMPLETE
857,2485.8908848969577,2024-03-04 11:45:39.739183,2024-03-04 11:45:39.779356,0 days 00:00:00.040173,2.1188028229417237,33.66579597255174,0.467174929284663,757.5129807593495,1363.0086204465538,COMPLETE
858,350.416825290871,2024-03-04 11:45:39.965552,2024-03-04 11:45:40.005871,0 days 00:00:00.040319,1.949021275544032,30.355818820983377,0.5571544794287648,545.372915938737,1486.6896070748774,COMPLETE
859,368.0832169843879,2024-03-04 11:45:40.196542,2024-03-04 11:45:40.236713,0 days 00:00:00.040171,2.0358653648343696,32.62819318258668,0.45299662003796437,522.2704348684308,1341.274842620273,COMPLETE
860,2265.0462949188086,2024-03-04 11:45:40.421075,2024-03-04 11:45:40.460964,0 days 00:00:00.039889,2.0849658424139745,29.008222992565862,0.5864404340707526,707.9980970885856,1507.585677640953,COMPLETE
861,2554.613576413937,2024-03-04 11:45:40.649106,2024-03-04 11:45:40.688816,0 days 00:00:00.039710,1.9838162068363443,33.318657543813735,0.5615990434123609,721.0663038020996,1566.2942896462914,COMPLETE
862,591.1076669889153,2024-03-04 11:45:40.883166,2024-03-04 11:45:40.924195,0 days 00:00:00.041029,1.9933196126127637,34.12992368227137,0.4423779489675337,506.4358134064546,1328.9674391017843,COMPLETE
863,523.0189466584089,2024-03-04 11:45:41.117794,2024-03-04 11:45:41.163503,0 days 00:00:00.045709,2.0528115966881506,33.86020579272987,0.5693388991785355,536.4384322502577,1551.6706014574443,COMPLETE
864,902.7812205163901,2024-03-04 11:45:41.359508,2024-03-04 11:45:41.401617,0 days 00:00:00.042109,2.0999562711742366,28.09840128756371,0.5029851776641358,644.5029781754407,1248.0324150414326,COMPLETE
865,1570.2464698104986,2024-03-04 11:45:41.590030,2024-03-04 11:45:41.631701,0 days 00:00:00.041671,1.9414544526637891,33.11424896797211,0.5414036823318318,680.4385953137448,1285.742821068121,COMPLETE
866,375.508371147611,2024-03-04 11:45:41.815355,2024-03-04 11:45:41.855913,0 days 00:00:00.040558,2.0622509632743515,31.708566780106366,0.5911022547568819,528.8271362547158,1539.018567984907,COMPLETE
867,129.2998208817458,2024-03-04 11:45:42.051295,2024-03-04 11:45:42.096234,0 days 00:00:00.044939,2.14148542912631,29.794731943167797,0.5659285473871531,540.7134275456807,1376.3486171994448,COMPLETE
868,857.0923447688842,2024-03-04 11:45:42.280789,2024-03-04 11:45:42.322502,0 days 00:00:00.041713,2.07711095675583,30.949734683666723,0.5491984758287558,583.4581851172711,1451.2121085601116,COMPLETE
869,2634.1772964112506,2024-03-04 11:45:42.509073,2024-03-04 11:45:42.549099,0 days 00:00:00.040026,2.003806280504272,32.442721525703824,0.5072181807619363,771.9121032964075,1351.5505404056462,COMPLETE
870,23.83953083564816,2024-03-04 11:45:42.737419,2024-03-04 11:45:42.777708,0 days 00:00:00.040289,1.9652586074769822,32.80361967495221,0.5775121294357554,532.19111174533,1336.8285348221307,COMPLETE
871,89.67904598883233,2024-03-04 11:45:42.983301,2024-03-04 11:45:43.028247,0 days 00:00:00.044946,1.955669841487299,29.1250335385856,0.4388579041813736,574.26164680974,1322.3600370055526,COMPLETE
872,1648.1494985514964,2024-03-04 11:45:43.222657,2024-03-04 11:45:43.262940,0 days 00:00:00.040283,1.9810490398958154,35.40175614250936,0.4306092834745745,657.2937825565532,1588.3593893065477,COMPLETE
873,2073.393276483751,2024-03-04 11:45:43.461503,2024-03-04 11:45:43.503775,0 days 00:00:00.042272,2.0255161216354685,33.45863516402477,0.5179080699587184,689.5833056213254,1474.5088464095356,COMPLETE
874,29.62108412981548,2024-03-04 11:45:43.704397,2024-03-04 11:45:43.747172,0 days 00:00:00.042775,2.1897662740654913,34.28973055007212,0.5717743687941066,520.1959208495559,1361.7496140705568,COMPLETE
